heart_rate_avg,heart_rate_min,heart_rate_max,heart_rate_variability,resting_heart_rate,steps,active_calories,exercise_minutes,stand_hours,sleep_hours,sleep_quality,blood_oxygen,temperature_d0,humidity_d0,precipitation_d0,wind_speed_d0,atmospheric_pressure_d0,uv_index_d0,temperature_d1,humidity_d1,precipitation_d1,wind_speed_d1,atmospheric_pressure_d1,uv_index_d1,temperature_d3,humidity_d3,precipitation_d3,wind_speed_d3,atmospheric_pressure_d3,uv_index_d3,temperature_d7,humidity_d7,precipitation_d7,wind_speed_d7,atmospheric_pressure_d7,uv_index_d7,fatigue_label,user_type,date
75.97371322408986,67.79548805610202,117.84679105046114,22.106309305471306,55.95554476524546,4940.600794943242,166.3102370120295,31.777776234655644,7.933949472560879,7.76540215601335,61.85806323415334,94.64364062533144,37.07736955985979,66.05828132063826,0.8150856201416874,1.1029218948405772,1022.727104721309,5.378188076923989,30.561835594919874,64.54725317448745,3.811869974202127,1.7011940439549673,1018.1477950785093,4.593200508939126,31.718717459053828,56.5879631930754,0.6980637664659812,0.3146196375515259,1022.508254789903,6.022306475978121,30.064028282709565,69.67236348191057,1.1767903600912788,0.8219520101884554,1023.4283562522002,5.285818183725848,1,worker,2025-11-23 13:46:42.221779
70.89388559063052,64.47243578038938,127.39866392712068,34.675379870645976,61.78157557742641,4866.4647290403655,224.2882999514652,0.0,6.992699479248808,8.073412702410446,66.33400644335616,97.86570080503995,4.959039446328215,71.74992616605218,2.0122075541264017,1.4685254349838819,1027.2654665660639,7.48658902638218,2.324003189734419,70.21653931001119,0.4726872005009598,0.8150365781895709,1029.9010632539903,8.703499017545774,1.4708716507034447,69.20783194701866,0.6613423100304792,1.5968532549135954,1025.4437090306594,9.066713260293753,0.2847797610334656,75.9044914988627,0.5997511202444092,0.3850694484853076,1028.276456102171,8.627912584005191,1,worker,2025-11-22 13:46:42.221783
77.18150830480553,58.41741258944122,115.7364414220007,40.03673359894027,62.126118104311125,1510.8920684249624,186.9527779710906,30.721184748334174,7.655250085092676,7.498689912135545,62.83142726745829,99.22150634482928,16.972831384838845,27.640205785905184,1.6623885043510924,1.8047826381667451,980.0,2.481760315046239,15.725102075116313,29.509770233211476,5.560133144274263,0.7618141085145541,983.3586441302167,3.029713055640598,17.10841482984929,31.40350654772563,3.4586508974722365,1.5163520165246025,984.7937339890116,1.8214081459882112,24.052739148107324,26.70266970358279,3.9402909568607356,1.6603776294937398,980.0,4.660467050254753,0,worker,2025-11-21 13:46:42.221784
84.1842388512642,53.471442556060985,124.45669246649727,67.65225188808228,65.30841242090384,5174.774520746407,234.24050175106348,16.494139132224117,9.4294634550354,5.05750230903823,71.32501656335343,98.51036994760788,18.367092662945833,45.74875621720833,3.0447579072365256,2.98504505220499,1013.7847837178226,9.79799656840018,19.722142831060516,42.436239112984644,2.5458083294471368,2.107595178534317,1016.342160262717,8.67937730198125,27.419262301253443,33.49417726859163,1.9306106391416569,4.1355696928215995,1012.451891161658,6.4570919470260435,21.1364377720256,40.16193843173965,3.461968299852831,3.8568148320591575,1005.5112165322411,7.576366404329216,1,worker,2025-11-20 13:46:42.221785
70.12677300221331,62.88756319529513,100.0,51.678637494405095,52.431991457034215,7832.072704554363,274.30196271465735,30.611865662965716,10.555713310061028,6.84457756747224,84.36614237754296,99.16895504971457,20.393168655158835,52.75592519284927,1.6557092545217633,5.811813717459524,980.0,4.505920247962029,22.304183504386618,59.46148288298139,4.670447593212743,5.893364882056883,984.4221303155713,3.042774947525732,18.518178812133385,57.53199147778315,3.2704615455784505,6.16690272957951,981.1276710841571,3.5739763126814874,21.22530168451181,56.423743560499744,1.4610079940590102,9.915308221665146,986.8820185616321,2.199901970395322,1,worker,2025-11-19 13:46:42.221785
70.12690434440655,60.75439769795225,133.8392867327129,28.974221170801307,66.14797091693131,2814.4197023080123,400.4585383597661,31.653975385322433,9.140974661727148,5.8442924250830846,60.747494114305546,96.57622093760351,22.29261441401434,37.49315013784789,3.414037498829598,6.177285242957268,1015.8005794964182,9.991795063340753,20.476730155815034,40.8657459613901,2.5025612154070354,6.689854375377287,1007.6750375818257,8.285549040473056,23.938687550868217,39.73259526590258,2.800126127798093,10.441031293822551,1011.1355418634092,9.813830562689773,23.58685749614778,43.177789176580184,2.6347805728173608,7.588049908055141,1012.8089733917752,10.132918829684984,1,worker,2025-11-18 13:46:42.221786
84.63370252405913,64.26635254019412,130.02169855652005,50.83243547301164,45.0,8621.206627626481,261.4609153553157,44.11872591678736,8.203446416943539,6.797394227081926,82.00984597322096,96.06676206364871,23.617680722876223,42.35530315097208,0.9122779182593579,3.174323483551185,1012.4574534743552,3.041847043156153,23.525092660860697,41.03904859481685,1.2285454458518041,3.546471133173497,1014.4475994409506,3.1807008342553176,27.46480257383931,37.83212465558667,3.9758927237058077,2.9394224903833535,1010.2826596587378,2.206260232472586,27.567280931875317,54.46319332246952,4.3738631564380235,6.176212181848492,1002.8568406223862,1.2257640555374234,1,worker,2025-11-17 13:46:42.221786
78.13947783322327,62.446202611773785,115.29240464077257,26.432352132739613,57.59080813345333,7219.437052710846,109.72491518764888,40.301804714318045,10.996023540608855,7.980004236133894,60.61993513183735,95.5261972955364,19.80600814797701,50.543349464398915,2.4010368959230255,10.422115521897739,988.59988982329,1.1467645602093293,19.32662952689954,48.51870492682008,3.1033307738229965,8.86880745797027,982.574394756924,0.06477486440073049,17.881464228610767,50.5035516667755,9.005638933141253,7.985111987218094,986.2231838588752,0.0,13.43815957699687,62.120182906681514,2.330046394613694,8.120962556394206,983.9822494497491,3.2480055602913245,1,worker,2025-11-16 13:46:42.221786
68.24420491252039,65.34686900723534,141.8664220317833,57.99229264664488,58.582083102839185,4164.416695072406,436.80814157941927,40.19857493915444,7.374327053896955,7.305150835874973,59.82847345003739,96.88820706677281,18.964225828186652,68.97491675647109,4.869166998189517,3.50441460033392,1031.2868304498008,1.9579460544029426,13.319794142955175,65.21479639918435,3.5570677197947553,3.705869844036485,1031.1389704688463,3.8688358121696855,18.41415762683361,57.902505423097026,3.5622750897865765,3.650951759394151,1027.3433393239477,4.601202199324971,24.1284039683387,79.3913697395926,2.8144202643840095,2.481665361342465,1033.848983425199,4.428845910687009,1,worker,2025-11-15 13:46:42.221787
76.34048034868772,54.25335351907602,146.87626247727806,39.346504178185455,66.43328778249867,5646.175906655381,199.54918396619524,41.655054787493576,10.061838676733814,8.148090866397432,79.82313542011856,96.84281840806236,12.325393190970098,62.29798683743098,1.1545990983273295,7.400548342846563,1020.0472805219488,2.2961849495153777,15.313719832830898,46.97446202401107,2.1969515108823465,7.116805497207563,1016.4907235172327,2.4898075470835024,15.496872117382958,48.22131808125265,1.824662347995675,9.436341646648811,1012.077077830725,1.9836256333430715,10.945250167931652,70.39392929643465,2.8885277100765254,12.573475156795627,1019.3112101091075,2.4563610679965966,1,worker,2025-11-14 13:46:42.221787
